Publication_Hardcover,Publication_Paperback,Publication_other,Title,Author,Edition,Reviews,Ratings,Synopsis,Genre,BookCategory,Price,Age_of_book
0,1,0,3,40,334,4.8,6,3,1183,702,279.0,4
0,1,0,1,1,385,4.4,20,1,24,648,750.0,8
0,1,0,1,1,435,1.0,1,1,83,614,698.0,7
0,1,0,1,2,431,4.4,16,1,335,878,200.0,4
0,1,0,3,4,442,4.3,27,3,16,402,359.0,4
0,1,0,2,2,50,4.3,7,2,1183,1036,322.0,4
0,1,0,2,2,478,5.0,1,2,39,733,999.0,14
0,1,0,1,2,366,5.0,2,1,66,744,1974.0,6
1,0,0,1,17,67,4.5,111,1,244,744,346.0,5
0,1,0,1,1,385,4.2,4,1,11,733,180.0,12
0,1,0,3,4,446,4.4,25,2,40,733,212.0,7
0,1,0,1,1,435,4.4,18,1,463,614,578.88,8
0,1,0,1,2,486,4.5,6,1,92,638,449.0,10
0,1,0,1,1,52,4.5,5,1,517,702,271.0,6
0,1,0,1,3,478,4.0,14,1,92,638,235.0,6
0,1,0,1,1,435,3.0,2,1,64,648,470.0,4
0,1,0,1,1,435,3.0,2,1,517,702,539.0,4
0,1,0,1,1,559,4.2,172,1,517,702,150.0,4
0,1,0,1,1,442,4.0,2,1,9,878,199.0,4
0,1,0,1,1,493,4.2,9,1,64,648,684.0,18
1,0,0,2,2,13,4.3,6,2,2,648,1576.0,4
0,1,0,1,40,478,4.5,32,1,244,744,364.0,9
0,1,0,1,1,446,4.3,26,1,1,733,569.0,9
0,1,0,1,1,334,5.0,5,1,234,744,474.0,8
0,1,0,1,1,43,4.5,5,1,1,733,2068.0,5
0,1,0,1,6,428,4.1,119,1,13,732,251.0,8
0,1,0,1,3,428,3.5,29,1,335,878,245.0,13
0,1,0,3,20,446,4.7,11,3,1183,878,247.0,11
1,0,0,4,3,42,5.0,3,3,1183,878,2733.0,5
0,1,0,1,1,43,4.7,5,1,1183,1036,142.0,7
0,1,0,1,1,366,3.8,4,1,92,638,970.0,32
0,1,0,1,3,446,4.6,238,1,463,732,416.0,30
0,1,0,1,1,334,5.0,2,1,88,648,460.0,12
0,1,0,3,3,559,4.5,95,3,16,732,290.0,22
0,1,0,1,1,366,4.3,10,1,21,1036,429.0,7
0,1,0,1,1,442,5.0,2,1,39,648,569.0,6
0,1,0,1,1,385,5.0,1,1,88,648,200.0,13
1,0,0,1,1,117,3.8,4,1,7,638,452.0,4
0,1,0,1,7,442,4.2,114,1,517,702,159.0,10
0,1,0,1,1,334,5.0,3,1,4,744,799.0,11
0,1,0,1,1,385,5.0,1,1,92,614,191.0,10
1,0,0,1,2,93,5.0,2,1,25,732,580.0,4
0,1,0,1,1,431,4.4,16,1,463,732,580.44,7
0,1,0,1,1,334,4.6,11,1,24,648,1200.0,8
0,1,0,2,18,559,4.4,40,2,9,402,249.0,8
0,1,0,2,2,442,5.0,1,2,1183,1036,479.0,3
0,1,0,1,1,442,5.0,1,1,3,878,207.0,40
0,1,0,1,3,493,4.7,4,1,234,744,341.0,4
0,1,0,1,4,431,4.4,3,1,335,878,339.0,5
0,1,0,1,2,431,4.6,695,1,84,732,249.0,6
1,0,0,1,1,49,4.5,2,1,23,744,2018.0,5
0,1,0,1,2,493,4.7,5,1,16,648,1060.0,4
0,1,0,1,1,559,4.3,22,1,335,878,115.0,4
0,1,0,2,2,385,4.8,13,2,17,402,70.0,47
1,0,0,1,2,49,5.0,3,1,120,638,852.0,4
0,1,0,1,1,334,4.0,35,1,12,732,178.0,10
0,1,0,1,1,478,5.0,1,1,80,733,2475.0,12
1,0,0,1,17,51,4.3,161,1,244,744,323.0,5
0,1,0,1,1,380,3.0,1,1,59,733,434.0,5
1,0,0,3,4,79,5.0,1,3,92,638,2320.0,7
0,1,0,1,1,442,5.0,1,1,29,733,999.0,16
0,1,0,2,6,428,5.0,1,1,145,638,429.0,17
0,1,0,3,33,559,4.3,66,2,517,878,207.0,25
0,1,0,1,40,435,5.0,3,1,1183,702,295.0,13
0,1,0,2,10,446,4.6,117,1,14,878,182.0,36
1,0,0,1,4,51,3.0,1,1,1183,1036,196.0,4
0,1,0,3,87,559,3.8,16,3,1183,1036,216.0,5
0,1,0,1,5,431,5.0,1,1,3,733,427.0,8
0,0,1,1,3,18,3.9,26,1,1183,1036,135.0,13
1,0,0,1,61,59,5.0,2,1,3,670,433.0,7
0,1,0,1,3,385,4.1,39,1,82,733,159.0,15
0,1,0,1,4,385,4.1,28,1,10,733,69.0,10
0,1,0,5,7,486,5.0,2,5,145,638,461.0,14
0,1,0,1,3,431,4.3,12,1,1,638,522.0,8
0,1,0,1,2,559,4.3,23,1,119,670,374.0,6
0,1,0,2,4,428,5.0,2,2,21,878,299.0,7
0,1,0,1,1,435,5.0,1,1,84,732,394.2,3
0,0,1,1,2,17,3.9,21,1,98,733,269.0,13
0,1,0,1,6,486,3.5,5,1,7,648,499.0,5
0,1,0,1,5,493,5.0,2,1,1183,1036,599.0,7
1,0,0,1,1,7,4.2,3,1,66,744,899.0,4
0,1,0,1,2,334,3.4,3,1,463,614,275.0,7
0,1,0,1,1,446,5.0,2,1,12,670,149.0,11
0,1,0,2,2,41,5.0,2,2,1183,1036,262.0,4
0,1,0,1,1,478,4.5,6,1,80,614,200.0,5
0,1,0,3,7,493,5.0,2,3,145,638,1130.0,5
0,1,0,1,1,446,5.0,2,1,120,638,1032.0,9
0,1,0,1,1,486,4.1,12,1,33,878,365.0,5
0,1,0,1,8,493,5.0,4,1,145,638,471.0,7
0,1,0,1,1,57,4.4,4,1,47,648,709.0,5
0,1,0,1,1,431,5.0,2,1,234,744,558.0,6
0,1,0,2,2,431,5.0,7,2,1183,1036,239.0,8
0,1,0,1,3,559,5.0,1,1,35,614,580.0,5
0,1,0,1,1,334,4.0,2,1,1183,1036,374.0,4
0,1,0,1,1,431,5.0,1,1,80,733,1600.0,7
0,1,0,1,1,385,4.7,4,1,88,648,383.0,6
0,1,0,1,1,435,5.0,7,1,463,732,416.0,16
0,1,0,1,1,385,5.0,1,1,27,614,314.0,20
0,1,0,2,7,486,4.6,2,1,1183,878,417.0,12
0,1,0,2,39,69,4.5,2,2,1183,1036,177.0,4
0,1,0,1,1,50,5.0,1,1,8,614,339.0,23
0,1,0,1,1,385,3.0,3,1,52,402,440.0,8
0,1,0,1,8,435,4.2,7,1,145,638,1071.0,6
1,0,0,3,3,42,3.3,5,3,92,744,550.0,4
0,1,0,2,3,435,3.0,1,2,76,878,396.0,10
0,1,0,4,13,559,5.0,45,1,234,744,487.0,7
0,1,0,2,2,435,1.0,5,2,47,638,349.0,7
0,1,0,1,10,493,4.7,13,1,234,744,2394.0,5
0,1,0,2,2,380,5.0,4,2,7,670,580.0,6
0,0,1,1,3,15,2.2,3,1,1183,1036,324.0,8
0,1,0,5,20,385,4.9,18,5,80,733,154.0,9
0,1,0,2,2,486,3.9,50,2,1183,1036,217.84,7
0,1,0,1,1,446,5.0,1,1,463,614,460.0,4
0,1,0,1,1,435,3.7,4,1,4,648,2531.0,5
0,1,0,1,1,428,4.2,11,1,2,614,224.0,6
1,0,0,1,14,58,4.3,129,1,92,638,418.0,5
0,1,0,2,40,486,4.9,16,2,325,878,299.0,9
0,1,0,2,2,446,4.3,7,2,234,744,225.0,14
0,1,0,2,2,334,4.0,175,2,463,670,239.0,5
0,1,0,1,2,478,3.7,12,1,41,648,387.0,17
0,1,0,1,3,431,5.0,1,1,50,670,481.0,8
0,1,0,1,1,435,4.6,9,1,5,614,427.0,8
0,1,0,1,1,334,4.0,3,1,98,733,629.0,12
0,1,0,2,2,478,4.0,10,2,463,732,394.0,5
1,0,0,1,7,51,4.6,3075,1,29,733,296.0,4
1,0,0,1,1,91,4.6,7,1,120,638,3548.0,7
0,1,0,1,1,493,4.4,4,1,8,732,1039.0,6
1,0,0,1,2,85,4.5,7,1,120,638,1557.0,5
0,1,0,1,1,446,5.0,1,1,120,638,803.0,19
0,1,0,1,2,380,4.8,37,1,10,732,453.78,5
0,1,0,1,1,478,5.0,3,1,234,744,388.0,5
1,0,0,2,2,79,3.5,2,2,48,402,420.0,3
0,1,0,2,7,478,4.2,20,2,120,744,618.0,19
0,1,0,2,2,442,3.7,121,2,82,638,156.0,3
0,1,0,1,4,428,5.0,2,1,80,733,445.0,5
0,1,0,1,4,366,4.5,25,3,80,733,575.0,13
0,1,0,1,1,559,4.1,22,1,6,702,190.0,11
0,1,0,1,1,42,3.5,2,1,41,648,2559.0,5
0,1,0,1,3,559,3.7,11,1,98,733,295.0,13
0,1,0,2,2,442,4.5,2,1,59,614,1094.0,3
0,1,0,2,2,435,3.8,80,2,517,702,101.0,4
0,1,0,1,1,385,4.3,8,1,82,402,147.0,11
0,1,0,1,1,334,2.0,1,1,23,744,1411.0,16
0,1,0,2,1,493,5.0,1,1,84,402,515.0,17
0,1,0,2,7,442,3.8,6,2,59,744,270.0,6
1,0,0,1,1,59,4.2,4,1,1183,1036,189.0,5
0,1,0,1,1,428,5.0,2,1,25,402,1147.0,32
1,0,0,1,17,91,4.4,212,1,244,744,364.0,6
0,1,0,1,1,493,3.5,6,1,41,648,750.0,8
0,1,0,1,1,431,5.0,4,1,463,732,267.54,3
0,1,0,2,4,493,4.8,52,2,463,614,460.0,9
0,1,0,1,7,41,5.0,2,1,325,878,115.0,22
0,1,0,2,2,59,4.7,8,2,244,744,304.0,5
0,1,0,1,1,385,4.4,15,1,21,648,600.0,5
0,1,0,2,33,435,3.8,57,2,517,702,224.0,4
0,1,0,1,1,380,4.7,5,1,25,638,367.0,8
0,1,0,3,7,334,4.3,15,2,1183,1036,483.0,23
0,1,0,3,3,559,4.7,80,3,120,744,610.0,19
0,1,0,2,2,446,4.3,7,2,234,648,225.0,14
0,1,0,1,6,446,4.3,9,1,34,614,1706.0,11
0,1,0,2,2,334,4.4,7,2,335,878,319.0,4
0,1,0,1,1,478,4.5,15,1,463,732,384.23,11
0,1,0,1,2,559,4.6,101,1,517,702,140.0,6
0,1,0,1,1,486,5.0,2,1,11,744,824.0,6
0,1,0,1,32,2,4.5,434,1,1183,1036,1369.0,6
0,1,0,2,2,478,4.0,10,2,463,614,390.0,5
0,1,0,1,8,478,3.7,3,1,1183,1036,573.0,9
0,1,0,1,87,559,4.4,14,1,335,878,267.54,5
0,1,0,1,2,486,4.8,10,1,61,732,302.0,16
1,0,0,1,1,58,3.5,7,1,25,402,215.0,5
1,0,0,1,3,51,4.3,30,1,244,744,439.0,5
0,1,0,1,2,478,5.0,1,1,25,670,650.0,17
0,1,0,3,4,446,3.9,22,2,40,733,203.0,7
0,1,0,2,19,3,3.9,10,2,1183,1036,138.0,16
0,1,0,1,1,431,4.5,2,1,82,402,332.0,9
0,1,0,1,1,385,4.7,9,1,43,648,600.0,12
0,1,0,1,1,493,4.8,5,1,80,614,330.0,10
0,1,0,1,1,446,4.0,13,1,92,638,300.0,6
1,0,0,3,17,5,4.3,8,3,92,638,299.0,4
0,1,0,1,1,442,4.0,1,1,517,702,199.0,16
0,1,0,1,1,446,4.7,4,1,80,614,1585.0,20
0,1,0,2,2,442,3.9,13,2,39,732,302.0,10
0,1,0,1,1,446,4.1,126,1,325,733,196.0,4
0,1,0,1,4,493,5.0,1,1,80,614,639.0,15
0,1,0,1,1,559,5.0,1,1,244,744,286.0,15
0,1,0,2,4,486,4.7,5,2,325,670,328.15,3
0,1,0,1,2,493,4.0,1,1,335,878,214.0,21
0,1,0,1,1,385,4.5,2,1,1183,1036,199.0,8
1,0,0,1,2,117,4.6,3,1,12,614,1375.0,21
0,1,0,1,1,478,3.0,1,1,5,733,315.0,15
0,1,0,1,14,559,3.7,19,1,517,702,369.0,20
0,1,0,2,2,478,4.4,27,2,21,614,392.0,8
0,1,0,1,1,43,3.7,3,1,16,638,1144.5,35
0,1,0,1,1,446,4.0,1,1,25,402,244.13,5
0,1,0,1,2,54,4.4,18,1,5,614,409.18,4
0,1,0,4,4,493,5.0,1,2,47,648,855.0,8
0,1,0,1,1,435,4.5,2,1,1,733,208.0,4
0,1,0,1,1,385,4.6,7,1,64,648,449.0,6
0,1,0,1,1,43,5.0,1,1,11,733,2036.0,4
0,1,0,1,1,559,4.2,86,1,119,670,188.0,8
0,0,1,1,1,9,5.0,2,1,1183,1036,263.0,12
1,0,0,1,1,5,5.0,1,1,463,614,1618.0,6
0,1,0,1,2,493,3.4,24,1,335,878,149.0,10
0,1,0,2,2,478,5.0,4,2,12,732,134.0,18
1,0,0,3,32,85,4.5,74,3,1183,878,1671.9,8
1,0,0,1,1,58,4.0,2,1,92,638,1169.22,5
0,1,0,1,3,478,4.8,8,1,28,702,313.0,7
1,0,0,1,2,117,4.1,29,1,463,670,405.0,7
0,1,0,2,33,428,4.7,16,2,1183,1036,274.0,4
0,1,0,1,1,442,3.8,8,1,71,733,747.0,26
1,0,0,2,2,12,4.5,225,2,24,402,561.0,4
0,1,0,2,2,493,4.5,2,2,46,638,949.0,21
0,0,1,3,14,1,2.0,1,4,145,638,1149.0,5
0,0,1,1,15,2,4.5,8,1,98,733,344.91,11
0,1,0,1,2,442,4.6,14,1,120,638,809.0,8
0,1,0,1,1,435,3.7,15,1,13,702,318.0,6
0,1,0,1,9,486,3.9,5,1,517,702,399.0,12
0,1,0,1,1,54,4.6,6,1,5,1036,309.0,7
0,1,0,2,1,431,3.9,7,1,17,402,259.0,8
0,1,0,1,1,446,5.0,1,1,35,648,325.0,11
0,1,0,1,1,446,5.0,2,1,46,638,1380.0,21
1,0,0,1,3,93,3.6,33,1,22,670,435.0,6
0,1,0,2,8,380,4.7,20,2,1183,1036,379.0,11
1,0,0,1,61,79,4.5,2,1,4,1036,674.25,6
0,1,0,2,2,435,4.1,7,2,18,402,420.0,4
0,1,0,3,3,478,4.0,30,3,463,638,401.0,10
1,0,0,2,2,42,3.9,74,2,82,402,345.0,4
1,0,0,1,1,79,3.8,5,1,24,402,844.35,5
0,1,0,1,9,380,4.1,353,1,517,702,140.0,5
0,1,0,2,26,446,4.3,13,2,1183,1036,339.0,9
0,1,0,1,7,428,4.2,19,1,83,702,338.0,19
0,1,0,3,17,446,4.6,34,3,1183,1036,281.0,22
0,1,0,2,2,442,4.5,54,2,120,732,247.0,8
0,1,0,1,1,366,3.0,2,1,88,648,445.0,5
0,1,0,8,11,385,4.0,1,8,76,744,90.0,15
0,1,0,2,12,559,4.2,15,2,1183,1036,330.0,6
0,1,0,1,5,446,5.0,4,1,92,638,675.0,8
0,1,0,1,3,493,5.0,1,1,119,670,223.0,21
1,0,0,1,18,49,4.7,107,1,463,732,362.0,5
0,1,0,1,1,442,5.0,1,1,47,638,1434.0,8
1,0,0,1,33,49,5.0,5,1,325,670,630.0,15
0,1,0,1,87,559,4.6,98,1,335,878,239.0,5
0,1,0,1,1,478,4.1,15,1,92,638,482.0,23
0,1,0,1,1,380,5.0,2,1,82,402,253.0,11
0,1,0,1,1,486,4.5,2,1,4,638,299.0,12
0,1,0,1,1,380,4.5,2,1,12,670,449.0,6
1,0,0,1,1,51,5.0,3,1,92,670,749.0,5
0,1,0,3,9,69,4.3,48,3,1183,1036,407.5,4
1,0,0,1,65,91,4.5,35,1,15,733,89.0,6
0,1,0,1,1,435,5.0,1,1,80,614,574.9,12
1,0,0,2,2,79,2.0,1,2,61,732,360.0,3
0,1,0,1,3,380,3.7,5,1,1183,1036,255.0,10
0,1,0,1,7,2,5.0,2,1,66,744,719.0,10
0,1,0,1,3,493,4.7,328,1,84,732,250.0,5
0,1,0,1,1,435,5.0,1,1,7,702,503.0,12
0,1,0,1,5,431,4.5,2,1,1183,1036,219.0,8
1,0,0,3,3,117,4.9,52,1,463,670,1590.0,13
0,1,0,1,1,486,2.7,4,1,463,614,369.0,10
0,1,0,1,1,493,4.6,63,1,463,732,409.0,4
0,1,0,2,2,478,4.4,15,2,244,744,344.0,9
1,0,0,1,2,59,4.2,11,1,335,878,319.0,5
0,1,0,1,34,435,4.4,11,1,335,878,185.0,7
0,1,0,1,7,334,5.0,1,1,145,670,417.0,17
0,1,0,1,1,559,3.5,2,1,50,670,364.0,17
0,1,0,1,1,431,5.0,3,1,21,614,445.0,8
0,1,0,1,5,435,3.4,53,1,80,733,109.0,17
0,1,0,1,1,442,4.2,20,1,16,648,295.0,22
0,1,0,1,1,486,4.5,2,1,25,402,469.2,3
0,1,0,2,4,57,2.5,2,2,325,702,204.0,3
0,1,0,2,4,486,5.0,8,2,325,702,176.7,9
0,1,0,1,87,559,4.4,29,1,335,878,225.0,4
0,1,0,1,1,493,4.0,1,1,325,878,299.0,9
1,0,0,3,6,58,4.5,17,1,18,702,900.44,5
0,1,0,2,6,428,4.0,17,2,1183,1036,379.0,22
0,1,0,1,1,385,4.2,3,1,80,733,248.0,49
0,0,1,1,1,18,4.4,8,1,325,702,130.0,26
0,1,0,1,3,559,4.6,18,1,25,732,279.3,18
0,1,0,1,4,334,3.7,17,1,41,648,150.0,15
0,1,0,1,6,334,4.3,170,1,44,732,153.0,8
1,0,0,2,2,79,4.0,1,2,25,732,399.0,3
0,1,0,1,1,57,5.0,1,1,463,614,713.0,5
0,1,0,1,1,54,3.8,8,1,517,702,403.0,6
0,1,0,1,1,435,3.0,2,1,41,648,4455.0,6
0,1,0,3,4,493,4.7,7,2,8,733,385.0,8
0,1,0,1,4,435,4.2,4,1,15,614,600.0,5
0,1,0,1,3,442,3.9,15,1,335,878,497.0,3
0,1,0,1,1,3,5.0,2,1,80,614,2059.0,5
0,1,0,3,40,334,4.8,6,3,1183,878,279.0,4
0,1,0,2,1,559,4.7,21,1,5,732,728.0,25
0,1,0,1,1,431,4.1,6,1,14,614,646.47,7
1,0,0,2,2,117,3.5,16,2,1183,1036,2263.0,6
0,1,0,2,2,435,3.9,13,2,92,638,308.0,16
0,1,0,1,5,57,5.0,1,1,244,744,241.9,9
0,1,0,1,1,431,5.0,1,1,41,648,1928.0,8
0,1,0,1,2,493,4.5,14,1,5,733,856.0,33
0,1,0,3,15,446,4.1,1256,3,1183,1036,230.0,4
0,0,1,3,3,11,4.8,8,3,145,638,559.0,15
0,1,0,1,9,435,4.4,7,2,244,744,266.0,8
0,1,0,1,3,446,4.3,38,1,517,702,239.0,5
0,1,0,2,36,431,4.4,8,2,76,744,486.0,27
1,0,0,1,18,51,4.8,68,1,463,732,299.0,7
1,0,0,2,2,58,4.7,67,2,1183,1036,300.0,4
0,1,0,1,1,52,5.0,1,1,244,744,191.0,14
0,1,0,2,2,493,4.6,238,2,82,732,352.0,5
0,1,0,1,3,366,4.5,6,1,94,732,200.0,12
0,1,0,1,2,446,4.3,9,1,463,614,976.0,7
0,1,0,1,33,493,4.1,27,1,517,702,180.0,17
0,1,0,1,4,446,5.0,4,1,1,702,426.0,4
0,1,0,1,1,366,4.0,7,1,325,878,344.0,5
1,0,0,1,10,67,3.6,4,1,2,614,851.0,10
0,1,0,2,3,60,4.1,22,2,1183,744,416.0,6
0,1,0,1,2,559,5.0,5,1,50,670,1173.0,23
0,1,0,1,87,559,4.5,2,1,335,878,185.0,5
0,1,0,1,1,42,5.0,1,1,1183,1036,374.0,4
0,0,1,1,26,13,3.4,8,1,1183,1036,272.0,20
1,0,0,1,1,8,2.5,2,1,84,614,639.0,3
0,1,0,1,1,428,4.6,150,1,7,732,233.22,4
0,1,0,1,1,334,5.0,1,1,83,614,426.0,8
0,1,0,2,12,486,4.8,13,2,82,733,764.0,21
0,1,0,1,1,446,5.0,1,1,9,648,2871.0,5
0,1,0,11,11,428,5.0,2,1,234,744,395.0,6
0,1,0,2,2,59,4.8,9,2,6,402,400.0,4
0,1,0,1,1,486,4.4,16,1,94,702,159.0,4
0,1,0,1,1,69,4.0,36,1,12,614,159.0,4
0,1,0,2,25,478,4.3,23,1,325,878,189.0,11
0,1,0,1,6,435,3.7,3,1,80,733,209.0,16
0,1,0,1,1,366,4.1,162,1,463,732,176.0,9
0,1,0,2,5,478,3.8,2,2,44,670,950.0,42
0,1,0,1,87,559,4.0,24,1,335,878,224.0,5
0,1,0,1,1,442,4.8,92,1,84,732,224.0,3
0,1,0,1,1,486,4.4,3,1,1183,1036,399.0,3
0,1,0,1,26,428,4.8,7,1,1183,1036,405.0,12
0,1,0,1,7,366,5.0,1,1,44,670,323.52,10
0,1,0,1,1,446,4.2,8,1,43,648,575.0,9
0,1,0,1,14,435,4.2,7,1,1183,1036,322.0,4
0,1,0,1,3,486,3.7,35,1,335,878,290.0,5
0,1,0,1,3,366,4.0,1,1,1183,1036,391.89,18
0,1,0,1,1,559,5.0,1,1,12,670,749.0,21
0,1,0,1,1,431,3.4,7,1,244,744,188.0,11
1,0,0,1,1,58,4.7,5,1,463,638,479.0,5
1,0,0,1,1,51,4.0,18,1,98,733,286.0,6
1,0,0,2,2,117,3.2,5,2,59,670,426.0,6
0,1,0,1,1,478,4.0,5,1,11,670,450.0,21
0,1,0,1,1,366,4.6,15,1,463,732,395.1,15
0,1,0,3,36,559,4.7,20,3,76,670,647.0,29
0,1,0,3,21,380,3.9,41,3,1183,1036,364.0,15
0,1,0,1,3,446,4.3,34,1,61,402,295.0,9
0,1,0,1,12,559,5.0,5,1,234,744,474.0,19
0,1,0,2,3,69,3.2,8,2,22,402,399.0,5
0,1,0,1,2,428,4.2,14,1,44,670,413.0,33
0,1,0,1,1,366,5.0,1,1,16,638,890.0,37
0,1,0,1,7,442,3.9,270,1,517,702,320.0,10
0,1,0,1,87,559,4.3,23,1,335,878,221.0,5
0,1,0,2,4,446,4.7,84,2,80,732,483.0,8
0,1,0,1,2,442,3.8,5,1,7,670,559.0,3
0,1,0,1,1,442,4.0,9,1,1183,1036,273.0,3
1,0,0,1,1,117,4.3,4,1,119,670,1931.0,8
0,1,0,2,21,493,3.7,154,1,335,878,247.0,4
0,1,0,1,1,385,3.9,11,1,6,648,989.93,6
0,1,0,1,10,493,4.8,11,1,44,732,360.0,10
0,1,0,1,11,366,4.1,67,1,517,702,181.0,5
0,1,0,2,4,486,5.0,3,2,463,614,417.68,20
0,1,0,1,7,431,4.5,12,1,325,878,319.0,6
0,1,0,3,7,431,4.4,7,3,92,744,473.09,4
1,0,0,10,10,49,5.0,1,3,44,1036,3098.0,9
0,1,0,1,1,334,4.1,2,1,98,733,323.0,17
0,1,0,1,4,486,4.0,1,1,463,670,226.0,11
0,1,0,1,1,478,4.3,63,1,35,648,359.0,5
0,1,0,2,2,431,5.0,7,2,1183,1036,299.0,8
0,1,0,1,1,446,4.4,14,1,463,732,311.0,5
0,1,0,1,6,366,5.0,2,1,82,638,600.44,24
0,1,0,1,1,431,3.8,22,1,82,733,857.0,6
0,1,0,1,1,446,3.0,1,1,35,648,225.0,12
1,0,0,1,2,117,5.0,4,1,92,638,2166.0,11
0,1,0,1,1,478,3.6,8,1,10,733,474.0,7
0,1,0,3,8,446,4.5,2,3,92,670,1075.0,12
1,0,0,1,6,117,4.5,9,1,25,614,568.0,9
0,1,0,1,1,435,3.7,20,1,463,732,200.0,13
0,1,0,1,7,60,4.6,3,1,1183,1036,589.0,16
0,0,1,1,7,21,4.2,10,1,517,702,463.0,30
1,0,0,1,17,51,4.5,97,1,244,744,323.0,5
0,1,0,3,3,493,4.2,3,3,82,638,450.0,29
0,1,0,1,9,334,4.5,2,1,244,744,186.0,8
0,1,0,1,1,69,5.0,6,1,18,702,590.0,4
1,0,0,1,6,12,4.0,1,1,1183,1036,1398.0,4
0,0,1,1,1,6,3.4,3,1,120,670,1199.0,6
0,1,0,1,15,446,4.6,7,1,1183,1036,187.0,18
0,1,0,2,2,380,4.4,19,2,61,402,299.0,5
0,1,0,1,61,57,5.0,1,1,80,733,383.0,4
0,1,0,1,1,442,4.5,4,1,7,638,544.0,8
0,1,0,1,1,486,3.9,16,1,517,702,369.0,6
0,1,0,1,1,431,4.5,2,1,234,670,648.0,6
0,1,0,1,3,442,3.3,43,1,80,733,98.0,3
0,1,0,1,1,366,4.0,84,1,10,732,354.0,10
1,0,0,1,1,67,4.5,2,1,120,638,2899.0,11
0,1,0,1,1,493,5.0,3,1,325,702,587.0,24
0,1,0,2,2,385,2.8,24,2,463,732,250.0,10
1,0,0,1,1,49,5.0,2,1,16,638,423.24,5
0,1,0,1,1,59,3.9,10,1,517,702,128.0,4
0,1,0,1,1,334,4.0,1,1,145,638,1159.0,14
0,1,0,2,2,435,4.1,7,2,18,878,420.0,4
0,1,0,1,40,334,4.6,2,1,517,702,359.0,12
0,1,0,1,2,57,4.2,297,1,25,878,245.0,13
0,1,0,1,1,42,4.7,41,1,16,648,247.0,4
0,1,0,1,20,385,4.6,121,1,92,638,150.0,5
1,0,0,2,2,93,5.0,2,2,120,638,1109.0,4
0,1,0,4,19,431,5.0,4,1,234,744,398.0,3
0,1,0,1,4,43,5.0,4,1,1183,1036,999.0,5
0,1,0,2,15,380,3.9,17,1,335,878,247.0,4
0,1,0,1,1,380,4.9,9,1,3,670,1009.0,17
0,1,0,1,1,435,4.1,2,1,4,402,781.0,6
0,1,0,2,19,478,4.1,28,2,1183,878,449.0,6
0,1,0,1,2,431,1.0,1,1,325,878,108.0,14
0,1,0,1,3,431,4.5,7,1,28,670,99.0,6
0,1,0,1,1,52,5.0,1,1,119,670,250.0,4
0,1,0,2,2,435,4.8,10,2,463,638,369.0,19
0,1,0,1,4,51,3.9,6,1,92,638,311.0,7
0,1,0,2,2,442,3.3,3,2,1183,878,272.0,6
0,1,0,1,1,385,3.8,74,1,48,402,250.0,11
0,1,0,1,1,486,4.0,1,1,3,614,7302.0,12
0,1,0,3,3,52,5.0,1,3,1183,1036,4041.86,45
0,1,0,1,2,380,5.0,8,1,18,878,1672.0,6
1,0,0,1,1,91,4.5,5,1,64,648,3950.0,6
1,0,0,1,1,59,4.7,5,1,120,638,2685.0,6
0,1,0,1,4,334,5.0,4,1,7,614,1233.0,10
0,1,0,1,5,478,4.3,30,1,517,702,503.0,6
0,1,0,1,2,431,4.4,10,1,92,638,701.0,15
0,1,0,1,1,428,4.6,5,1,1,733,860.44,10
0,1,0,1,87,559,4.2,30,1,335,878,275.0,5
0,1,0,1,1,559,1.0,1,1,88,648,999.0,4
0,1,0,1,3,428,4.2,16,1,94,1036,143.0,5
1,0,0,1,1,51,5.0,1,1,17,402,600.0,3
0,1,0,1,6,559,4.8,8,1,8,614,350.44,10
0,1,0,1,2,493,4.1,28,1,71,733,189.0,10
0,1,0,2,2,366,3.9,16,2,22,402,499.0,7
0,1,0,1,1,478,5.0,8,1,463,402,239.0,8
1,0,0,1,4,77,4.5,10,1,44,402,265.0,5
0,1,0,1,1,486,4.3,4,1,7,614,701.0,10
0,1,0,2,48,442,4.3,9,2,234,744,355.0,20
0,1,0,2,11,69,5.0,3,2,1183,1036,361.0,6
1,0,0,1,2,117,5.0,1,1,48,402,285.0,4
0,1,0,3,2,559,3.6,29,2,44,732,806.22,9
0,1,0,1,1,428,3.0,2,1,83,614,1109.0,15
0,1,0,1,1,435,5.0,2,1,2,638,439.0,32
0,1,0,2,26,435,3.5,13,2,1183,878,409.0,5
0,1,0,3,7,431,5.0,59,3,1183,702,969.0,6
0,1,0,2,8,435,4.4,3,2,145,648,567.0,33
1,0,0,1,65,77,5.0,2,1,71,733,74.0,13
0,1,0,1,2,559,4.1,49,1,335,878,150.0,6
0,1,0,1,1,493,4.6,12,1,61,402,309.0,13
0,1,0,2,8,431,4.6,2,2,145,702,413.0,12
1,0,0,1,1,8,5.0,1,1,92,638,800.0,4
0,1,0,1,1,385,4.7,11,1,21,648,700.0,9
0,1,0,1,3,435,3.9,5,1,47,648,150.0,6
0,1,0,1,1,559,5.0,1,1,21,648,1600.0,5
1,0,0,1,2,117,3.5,13,1,12,638,852.0,15
0,1,0,1,1,428,4.0,1,1,4,614,149.0,17
0,1,0,1,1,446,5.0,3,1,9,1036,280.0,7
